smiles,NG (1321/ 38650)
COc1cccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@@H]2CC[C@H](CC(=O)NCC(F)(F)F)O[C@@H]2CO3)c1,0
O=C(Nc1cc(Cl)ccc1Cl)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccccc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0
CC(C)NC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)Cn3cnnn3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2ccc(NC(=O)CCN3CCOCC3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc2ccc4c(c2)OCO4)OCCCC[C@H](C)O3)cc1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Cc2ccccc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0
Cc1noc(C)c1NC(=O)N(C)C[C@@H]1Oc2c(NS(C)(=O)=O)cccc2C(=O)N([C@@H](C)CO)C[C@H]1C,0
COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)O3)cc1,0
COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)cc1,0
C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,0
CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)CN1CCOCC1)O2,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(/C=C/c3ccccc3)cnc2O[C@H]1CN(C)C(=O)C1CCOCC1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Cc2ccccc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,0
Cc1noc(C)c1NC(=O)Nc1cccc2c1O[C@@H](CN(C)S(=O)(=O)c1ccccc1)[C@H](C)CN([C@H](C)CO)C2=O,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)Nc1cccc2ccccc12,0
COc1ccccc1C#Cc1ccc2c(c1)O[C@H](CN(C)Cc1cccnc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(F)c2)Oc2ncc(C#CCN(C)C)cc2C1=O,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1cccc(OC)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0
CC(C)(C)[C@H]1COC(=O)[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC=CC[C@H](CC(=O)NCCO)C(=O)N1,1
COc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0
O=C(Nc1ccccc1C(=O)O)c1nnc[nH]1,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)CC1CCOCC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)S(C)(=O)=O,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@H]1CN(C)S(C)(=O)=O,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O1,1
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2ccc(NC(=O)NC3CCCCC3)cc2C1=O,0
Cc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)NCc4ccc5c(c4)OCO5)CC[C@H]32)c1,0
CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccccc4C)cc3C(=O)N2C)O1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#Cc4ccc(OC)cc4)ccc31)[C@H](c1ccccc1OCCO)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCN(c2ncccn2)CC1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)O3)cc1,0
CCCC(=O)N1CCC2(CC1)CN(C(=O)CN1CCOCC1)[C@H](CO)c1c2c2ccc(OC)cc2n1C,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2cccc(F)c2)O1)NCCCN1CCOCC1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O1,0
COCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2C)O1,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2C1=O,0
C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)c1ccccc1,0
O=C(O)CCCNC(=O)c1cccnc1,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)O3)cc1,0
COC(=O)c1c(CC[C@@H](CO)NC(=O)Nc2ccc(OC)cc2)oc(C(=O)Cc2ccccc2)c1C(=O)OC,0
O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)O)cc2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,0
Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)O2,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccc(-c4nccs4)cc3)c2O[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2[C@H](CO)O1)NCCN1CCCCC1,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@@H]1CN(C)CC1CC1,0
Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)O2,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC(=O)N([C@@H](C)CO)C[C@H]1C,0
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3CC(=O)N([C@H](C)CO)C[C@H]2C)cc1,0
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],1
COC(=O)Cn1c(=O)c2c(OC)c(C)cnc2n(C)c1=O,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0
O=C(N/N=C/[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c1ccccn1,0
C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,0
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)NCCn2cc(C(=O)NO)nn2)cc1,1
C[C@H]1CCCCO[C@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)Nc1ccc(F)cc1,0
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)CC3=O)[C@H](O)[C@H](O)[C@H]1O,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C(=O)C2CCOCC2)C[C@@H]1C,0
Cn1cc(C(=O)Nc2nn[nH]n2)c2ccccc21,0
C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
COC(=O)c1sc2ncn(N)c(=O)c2c1C,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)C1CCCCC1,0
O=C(CCCCCCC(=O)Nc1ccccc1O)N/N=C/[C@H](O)[C@@H](O)[C@H](O)CO,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCOCC2)Oc2ncc(C#CCc3ccccc3)cc2C1=O,0
COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Cn3cnnn3)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cncnc3)cnc2O[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,0
CC(C)(C)OC(=O)CC[C@]12N=C(c3ccc(OCCCO)cc3)O[C@H]1c1ccccc1CN(Cc1ccccc1)C2=O,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Cn3cnnn3)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccccc3Cl)cc2OC[C@@H](C)N(Cc2ccccc2C(=O)O)C[C@H]1C,0
COc1ccc(NC(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2F)O[C@H]1CO,0
Cc1cc(C(=O)Nc2cccc3c2O[C@H](CN(C)C(=O)NC(C)C)[C@H](C)CN([C@H](C)CO)C3=O)n(C)n1,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C,0
CC(C)NC(=O)N(C)C[C@H]1Oc2ccc(NC(=O)Cc3ccccc3)cc2CC(=O)N([C@H](C)CO)C[C@@H]1C,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)Cc1cccnc1,0
COc1ccccc1C#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0
CN1C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H]2O[C@@H](CC(=O)NCCc3ccncc3)CC[C@H]21,0
COCC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1F)[C@@H](CO)c1c2c2ccc(OC)cc2n1C,0
COc1ccc(CN(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
CC(C)[Si]1(C(C)C)OCc2cc(-c3ccc(-c4ccc(Cl)c(Cl)c4)o3)nc(-c3ccc(Oc4ccccc4)cc3)c21,0
C[C@H]1CCCCO[C@H](CN(C)CC2CC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)c1ccccc1,0
C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3c(c2)OCO3)Oc2ccc(NC(=O)Cn3cnnn3)cc2C1=O,0
C=CC[C@@H](CC(=O)N[C@@H](CO)Cc1ccccc1)C(=O)N1CCC[C@@H]1COC(=O)[C@@H](CC=C)NC(=O)OCC1c2ccccc2-c2ccccc21,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1,0
COc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)N4CCN(c5ccccc5)CC4)CC[C@H]32)c1,0
COCCNC(=O)C[C@H]1C[C@@H]2c3cc(NS(C)(=O)=O)ccc3O[C@@H]2[C@H](CO)O1,0
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCOCC3)cc2OC[C@H](C)N(Cc2cccnc2)C[C@@H]1C,0
C[C@H]1CCCCO[C@@H](CN(C)S(C)(=O)=O)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1,0
Cc1ccc(S(=O)(=O)Nc2cccc3c2O[C@@H](CN(C)C(=O)NC(C)C)[C@H](C)CN([C@H](C)CO)C3=O)cc1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Cc2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0
COc1ccc(NC(=O)N(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(OC)cc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1,0
Cc1noc(C)c1S(=O)(=O)N(C)C[C@H]1Oc2ccc(NC(=O)Cc3cn(C)c4ccccc34)cc2CC(=O)N([C@@H](C)CO)C[C@H]1C,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)CC(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc1ccc(Cl)c(Cl)c1)O2,0
O=C(N[C@@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)O[C@@H]1CO)c1cnccn1,0
CO[C@H](C(=O)N(C)C[C@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@H](C)CO)C[C@H]1C)c1ccccc1,0
C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1ccccn1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)CC1CC1)OCCCC[C@H](C)O2,0
C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@H]1CN(C)C(=O)Nc1ccccc1F,0
C=CCN1C(=O)[C@@]2(O[C@@H](CCO)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21,0
COc1ccc(S(=O)(=O)N[C@@H]2C=C[C@@H](CC(=O)NCCc3ccncc3)O[C@H]2CO)cc1,0
COc1ccc(CN(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
COCCNC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@H](CO)O1,0
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NS(=O)(=O)c4c(C)noc4C)cccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@@H]1CN(C)C(=O)C1CCOCC1,0
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1,0
Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)Cc1ccccc1)OCCCC[C@H](C)O2,0
CC(C)NC(=O)N(C)C[C@H]1Oc2ccc(NC(=O)CCC(F)(F)F)cc2CC(=O)N([C@H](C)CO)C[C@H]1C,0
C=c1cc(C)cc(C)c1=C1NN=C(N)S1,0
C[C@@H]1CCCCO[C@@H](CN(C)C(=O)CCC(F)(F)F)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,0
COc1ccc(C(=O)NCC#N)cc1,0
Cc1cc(C(=O)Nc2cccc3c2O[C@H](CN(C)Cc2ccncc2)[C@@H](C)CN([C@@H](C)CO)C3=O)n(C)n1,0
COc1ccc(C#Cc2ccc3c(c2)O[C@H](CN(C)C(=O)c2ccccn2)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,0
Cc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NCc4ccc(C(F)(F)F)cc4)CC[C@@H]32)cc1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccc(-c4nccs4)cc3)c2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2,0
Cc1noc(C)c1NC(=O)Nc1cccc2c1O[C@H](CN(C)Cc1ccc(-c3ccccc3)cc1)[C@H](C)CN([C@@H](C)CO)C2=O,0
c1ccc2c(CSc3nc4ccccc4s3)cccc2c1,0
COC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccccc4Cl)cc3C(=O)N2C)O1,0
COCC#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c1cccc(OC)c1)O2,0
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc1ccc(C(=O)Nc3ccccc3N)cc1)O2,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccc3c(c1)OCO3)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
O=C(CCCCCCC(=O)N/N=C/[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)NO,0
COc1ccc(CCNC(=O)[C@@H]2c3ccccc3C(=O)N(CC34CC5CC(CC(C5)C3)C4)[C@H]2c2ccc(CO)cc2)cc1,0
COc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]32)cc1,0
CC(C)NC(=O)N(C)C[C@H]1Oc2c(NS(=O)(=O)c3ccccc3)cccc2C(=O)N([C@H](C)CO)C[C@H]1C,0
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)CCCN(C)C,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc3c(c2)OCO3)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2C1=O,0
COc1ccc(S(=O)(=O)Nc2cccc3c2O[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)[C@H](C)CN([C@@H](C)CO)C3=O)cc1,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@H]1CN(C)C(=O)Nc1cccc(F)c1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#Cc3ccccc3F)cnc2O[C@@H]1CN(C)S(=O)(=O)c1ccccc1,0
C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0
C=CCN(Cc1ccccc1)C(=O)[C@@H]1N(c2cccc(Cl)c2CO)C(=O)[C@H]2[C@H](C(=O)OCC)[C@@H]3C=C[C@@]21O3,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0
COc1cccc(NC(=O)N(C)C[C@H]2Oc3cc(C#Cc4ccncc4)ccc3S(=O)(=O)N([C@H](C)CO)C[C@H]2C)c1,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2Cl)O1)NCc1ccccc1Cl,0
COc1ccccc1-c1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)c1ccncc1)O2,0
C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,0
COc1ccccc1C#Cc1ccc2c(c1)O[C@@H](CN(C)C(C)=O)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc3c(c2)OCO3)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2CC1=O,0
Cc1noc(C)c1S(=O)(=O)N(C)C[C@H]1Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2C(=O)N([C@H](C)CO)C[C@H]1C,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0
Cc1cc(CCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N[C@H](C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1,1
O=C(N[C@@H]1CC[C@@H](CC(=O)N2CCOCC2)O[C@@H]1CO)c1ccc2c(c1)OCO2,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCOCC3)c2O[C@@H]1CN(C)Cc1ccccc1,0
Nc1nnc(CNC(=O)c2ccccc2)[nH]1,0
O=C(CS)NCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)NCC(=O)N2[C@@H]1c1cccc(OCCO)c1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2ccc(NS(=O)(=O)c3cccs3)cc2CC1=O,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0
Cc1ccc(NC(=O)CC(C)C)cc1,0
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)C(=O)c1ccc(N2CCN(C)CC2)cc1,0
CCS(=O)(=O)N1CC[C@@H]2CO[C@H](CN3CCN(C)CC3)[C@@H]2C1,0
C[C@@H]1CCCCO[C@@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0
COc1cccc(OCc2ccc(Cn3nc(NC(=O)NCc4ccccc4OC)c4ccccc43)cc2)c1,0
CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0
O=C(C[C@H]1CC[C@@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,0
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O1,0
CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Cc1cccnc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0
